id,track_name,artists,album_name,external_url,preview_url,release_date
2WOexGz1lYIBVKDPjOSFEt,D.J. D.J.,Transplants,Transplants,https://open.spotify.com/track/2WOexGz1lYIBVKDPjOSFEt,,2002-10-22
5nnvTjA5yzhHlmVOVoGT49,La madrague,Brigitte Bardot,Brigitte Bardot,https://open.spotify.com/track/5nnvTjA5yzhHlmVOVoGT49,,2002-01-01
5qjSPrKTBqYpgVJSTcgKTd,Hechizo De Luna,Edgar Joel,Oro Salsero (20 Éxitos),https://open.spotify.com/track/5qjSPrKTBqYpgVJSTcgKTd,,2002-12-10
14u1EaefnEWqLnuccfTLLg,I Love You More - Remastered,Rene & Angela,Classic Masters,https://open.spotify.com/track/14u1EaefnEWqLnuccfTLLg,,2002-01-01
09vLOXAN08YKgKv5ZL7tWX,Up! - Red Version,Shania Twain,Up! (Red and Green Versions),https://open.spotify.com/track/09vLOXAN08YKgKv5ZL7tWX,,2002-01-01
3vBJYnujT3yxLjLEG1jtDS,Music Is Math,Boards of Canada,Geogaddi,https://open.spotify.com/track/3vBJYnujT3yxLjLEG1jtDS,,2002-02-19
4w5Ffe2mX2eZpTyR1rBF6J,No Brains,Sum 41,Does This Look Infected?,https://open.spotify.com/track/4w5Ffe2mX2eZpTyR1rBF6J,,2002-01-01
2EnwjJGoGX3K7RzDHyiyfA,Best Years Of Our Lives,Baha Men,Move It Like This,https://open.spotify.com/track/2EnwjJGoGX3K7RzDHyiyfA,,2002
61tnA1xJXS6SUJSXAS0mAN,Beauty And The Beast,Fred Mollin,Princess Lullaby: Soothing Instrumental Lullabies For Little Princesses,https://open.spotify.com/track/61tnA1xJXS6SUJSXAS0mAN,,2002
1qJVN4D1fZs3AhaxHntgas,Something There,Fred Mollin,Princess Lullaby: Soothing Instrumental Lullabies For Little Princesses,https://open.spotify.com/track/1qJVN4D1fZs3AhaxHntgas,,2002
5dxTcyXweSV3tAQkRDldwd,Tu Sabes Bien,Elvis Martinez,Bachata vs. Vallenato,https://open.spotify.com/track/5dxTcyXweSV3tAQkRDldwd,,2002
5D1P4P7IxymGprWdbaq8N4,Maria Teresa y Danilo,Hansel Y Raul,Siempre Charanga,https://open.spotify.com/track/5D1P4P7IxymGprWdbaq8N4,,2002-03-19
0mJUxFpEI1eAOIIfnNoZ4G,Hallowed Be Thy Name,Cradle Of Filth,Lovecraft & Witch Hearts,https://open.spotify.com/track/0mJUxFpEI1eAOIIfnNoZ4G,,2002-09-26
1BI3TOb107VToPovrraoU2,Ashes of American Flags,Wilco,Yankee Hotel Foxtrot,https://open.spotify.com/track/1BI3TOb107VToPovrraoU2,,2003-10-07
4ZVsHkOW4A3ChH1yeLqi1I,Liberated Brother,Horace Silver,In Pursuit Of The 27th Man,https://open.spotify.com/track/4ZVsHkOW4A3ChH1yeLqi1I,,2002-01-01
5APylRvEGGAegrESwuG3A0,Biggest Part of Me - Remastered Version,Ambrosia,The Essentials: Ambrosia,https://open.spotify.com/track/5APylRvEGGAegrESwuG3A0,,2002-06-18
0kyAOmAramsZyQcUbtyr8A,Sugar Song,Santo & Johnny,Sleepwalk,https://open.spotify.com/track/0kyAOmAramsZyQcUbtyr8A,,2002
6ix0BzodvL1XYM4tvWLIwn,Nubes De Algodón,Liberación,Entre Nubes,https://open.spotify.com/track/6ix0BzodvL1XYM4tvWLIwn,,2002-01-01
2cSReP67LziR3PeYQ8Ehm2,Desire,Ryan Adams,Demolition,https://open.spotify.com/track/2cSReP67LziR3PeYQ8Ehm2,,2002-01-01
6EIyZEtL8Iky8hvxje1dDE,On Mercury,Red Hot Chili Peppers,By the Way (Deluxe Edition),https://open.spotify.com/track/6EIyZEtL8Iky8hvxje1dDE,,2002-07-09
4VDFUNQJmtL0pvqgjYXLZM,F**k It,Seether,Disclaimer,https://open.spotify.com/track/4VDFUNQJmtL0pvqgjYXLZM,,2002-01-01
1skwrorvmVfVZgR7i3UGOm,Through It All - Live,Hillsong Worship,Blessed (Live),https://open.spotify.com/track/1skwrorvmVfVZgR7i3UGOm,,2002-09-17
2WmbbiWfFEKsSZe6E5GeVe,The Phantom Of The Opera,Nightwish,Century Child,https://open.spotify.com/track/2WmbbiWfFEKsSZe6E5GeVe,,2002
1NDZ6AO6kn3Pxqd8YGZlwh,Te Sigo Esperando,Los Yaguarú,Loco Soñador,https://open.spotify.com/track/1NDZ6AO6kn3Pxqd8YGZlwh,,2002-01-01
2UuD4k7Oyl4l98FOLnEq6U,International You Day,No Use For A Name,Hard Rock Bottom,https://open.spotify.com/track/2UuD4k7Oyl4l98FOLnEq6U,,2002-06-18
4gXxlyTDUrJRckXn1MtS5Q,Joyful Girl,Soulive,Next,https://open.spotify.com/track/4gXxlyTDUrJRckXn1MtS5Q,,2002-01-01
2u3r3EHLwRMWMQcuiOO1fr,Obstacle 2,Interpol,Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered),https://open.spotify.com/track/2u3r3EHLwRMWMQcuiOO1fr,,2002-08-20
2SNdxh1JnPRwVjT0nK99E1,Como Ayer,Los Temerarios,Internacionales Y Románticos,https://open.spotify.com/track/2SNdxh1JnPRwVjT0nK99E1,,1989-01-01
4SnH0V1cnEPUqMSzgDlxKb,Heaven's Gonna Burn Your Eyes,Thievery Corporation,The Richest Man In Babylon,https://open.spotify.com/track/4SnH0V1cnEPUqMSzgDlxKb,,2002
6TVDvyDpj8I0ZczpeTo4Ah,"You Think I Ain't Worth A Dollar, But I Feel Like A Millionaire - With Out Interlude",Queens of the Stone Age,WWF Tough Enough 2 (clean),https://open.spotify.com/track/6TVDvyDpj8I0ZczpeTo4Ah,,2002-01-01
5wXaDlmBroWKPojBKf3390,Aunque me hagas llorar,Los Freddy's,Antología. . . Los Freddy's,https://open.spotify.com/track/5wXaDlmBroWKPojBKf3390,,2002-09-30
4X13MIZR2P4mon0udxgKhW,Knockin' Heads Off,Lil Jon & The East Side Boyz,Kings Of Crunk,https://open.spotify.com/track/4X13MIZR2P4mon0udxgKhW,,2002-10-29
5ZYR17P7sT73hcIMn9tmZ8,Tu Y Yo - Cumbia Remix,Thalia,Thalia,https://open.spotify.com/track/5ZYR17P7sT73hcIMn9tmZ8,,2002-05-21
7aNPJQpHbuJSeWUD0Pay65,Thin Line,Jurassic 5,Power In Numbers,https://open.spotify.com/track/7aNPJQpHbuJSeWUD0Pay65,,2002-01-01
7dhyG5sdLYlvR7uwDKa1fH,Up And Go,The Starting Line,Say It Like You Mean It,https://open.spotify.com/track/7dhyG5sdLYlvR7uwDKa1fH,,2002-07-16
1oj1okvHDvYFPzriYW112a,N Luv Wit My Money,Various Artists,Get Ya Mind Correct,https://open.spotify.com/track/1oj1okvHDvYFPzriYW112a,,2008-04-29
4Jcz9DveYMyNgDxuspZv3r,Fiend,Coal Chamber,Dark Days,https://open.spotify.com/track/4Jcz9DveYMyNgDxuspZv3r,,2002-05-06
2K01jEOja47eLwJsh1j3ZK,Haydn: Twelve Little Divertimenti: Menuet: Un poco allegretto,Joseph Haydn,The Scottish Baroque Ensemble in Concert,https://open.spotify.com/track/2K01jEOja47eLwJsh1j3ZK,,2002
5eRNt1CDHfiTsKwEIQ87vA,"Don't Cry - Live at Lakewood Church, Houston, TX - June 16, 2000",Kirk Franklin,"The Rebirth of Kirk Franklin (Live at Lakewood Church, Houston, TX - June 16, 2000)",https://open.spotify.com/track/5eRNt1CDHfiTsKwEIQ87vA,,2002-02-19
2AWJyLujBXg9wvlVoRLdpT,Do U Wanna,Donell Jones,Life Goes On,https://open.spotify.com/track/2AWJyLujBXg9wvlVoRLdpT,,2002-06-04
6PUsG2iMvCjnPFLjydO1RR,A Big Hunk O' Love,Elvis Presley,Elvis 30 #1 Hits,https://open.spotify.com/track/6PUsG2iMvCjnPFLjydO1RR,,2002-09-24
0IEHa6zoxOfQx7jDpcYQ1l,Truth No. 2,The Chicks,Home,https://open.spotify.com/track/0IEHa6zoxOfQx7jDpcYQ1l,,2002-08-27
0qpCwx9VYn7yR3d3YdT5Wd,Take It From Here,Justin Timberlake,Justified,https://open.spotify.com/track/0qpCwx9VYn7yR3d3YdT5Wd,,2002-11-04
0rpSIjKSmZ2SFO6vmLJpXl,Reunion of Friends,John Williams,Harry Potter and The Chamber of Secrets/ Original Motion Picture Soundtrack,https://open.spotify.com/track/0rpSIjKSmZ2SFO6vmLJpXl,,2002-11-11
2hYDerClhzKhhkt1orcSBj,Un Simple Histoire (A Simple Story),Thievery Corporation,The Richest Man In Babylon,https://open.spotify.com/track/2hYDerClhzKhhkt1orcSBj,,2002
0mQ1btcyqFDvTpaCFs04cR,Gollum's Song,Emilíana Torrini,The Lord of the Rings: The Two Towers (Original Motion Picture Soundtrack),https://open.spotify.com/track/0mQ1btcyqFDvTpaCFs04cR,,2002-12-02
1vjIHlmc4WfIaEl74YAvX0,Unwanted,Avril Lavigne,Let Go,https://open.spotify.com/track/1vjIHlmc4WfIaEl74YAvX0,,2002-06-04
3ECIC2erE6103yYfSxWz80,The Night They Drove Old Dixie Down - Concert Version,The Band,The Last Waltz (Deluxe Version),https://open.spotify.com/track/3ECIC2erE6103yYfSxWz80,,2002-12-16
4D9nUA02hk2cxLu2Ok2DLo,Elevator,Box Car Racer,Box Car Racer,https://open.spotify.com/track/4D9nUA02hk2cxLu2Ok2DLo,,2002-01-01
6eQUjx96Gob2WwetawPBMQ,Cuando Parará La Lluvia,Johnny Rivera,Cuando Parará La Lluvia,https://open.spotify.com/track/6eQUjx96Gob2WwetawPBMQ,,2002-01-01
7lrIYVaHBzP9mz8sEFChiq,Days Go By - Radio Edit,Dirty Vegas,Dirty Vegas,https://open.spotify.com/track/7lrIYVaHBzP9mz8sEFChiq,,2002
4uxlqWZBPJUyX5NuhemMWx,El Toro Barcino,Los Caminantes,20 Corridazos,https://open.spotify.com/track/4uxlqWZBPJUyX5NuhemMWx,,2002-07-30
7pu0pLvgwopOa7lp2OBXep,My<Dsmbr (Mickey P. Reanimation) [feat. Kelli Ali],Linkin Park,Reanimation,https://open.spotify.com/track/7pu0pLvgwopOa7lp2OBXep,,2002
3VUkvNmx4dTq4QXosAOMNU,Otra Noche Sin Ti,Los Angeles De Charly,Un Sueño,https://open.spotify.com/track/3VUkvNmx4dTq4QXosAOMNU,,2002-01-01
5TsHqbDKaSs4ECZX0045YS,"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'",U2,The Best Of 1990-2000,https://open.spotify.com/track/5TsHqbDKaSs4ECZX0045YS,,2002-01-01
6lZhqWTCznlvIwvHuKo1Vy,Within My Heart,Mary Youngblood,Beneath The Raven Moon,https://open.spotify.com/track/6lZhqWTCznlvIwvHuKo1Vy,,2002-01-01
1Bwq4TKxWqvSgyHZN06wId,Infatuation,Christina Aguilera,Stripped,https://open.spotify.com/track/1Bwq4TKxWqvSgyHZN06wId,,2002-07-19
1PGp6J0TSeY6Xb5jrC1nkf,Dicen por Ahi,Negami,Dicen por Ahi,https://open.spotify.com/track/1PGp6J0TSeY6Xb5jrC1nkf,,2002-05-01
5NfLknyes6L0h5dDB6ZPck,Color in Your Cheeks,The Mountain Goats,All Hail West Texas (Remastered),https://open.spotify.com/track/5NfLknyes6L0h5dDB6ZPck,,2002
02lWbJ8NQ7IZGuNGfG34tE,Bicycle Song - 2006 Remaster,Red Hot Chili Peppers,By the Way (Deluxe Edition),https://open.spotify.com/track/02lWbJ8NQ7IZGuNGfG34tE,,2002-07-09
0W2KbxJQrbg9nVS8oEZ4Bb,Girl Watching,T-Connection,Classic Masters,https://open.spotify.com/track/0W2KbxJQrbg9nVS8oEZ4Bb,,2002
3RscvSCPYxDBeOseQBvV6F,Shallow Bay,Breaking Benjamin,Saturate,https://open.spotify.com/track/3RscvSCPYxDBeOseQBvV6F,,2002-01-01
0d2jEkvq1aUlQlpin2slC8,I'm Wishing/One Song,Fred Mollin,Princess Lullaby: Soothing Instrumental Lullabies For Little Princesses,https://open.spotify.com/track/0d2jEkvq1aUlQlpin2slC8,,2002
4BchPWoixASi7GfFompkIJ,A Whole New World,Fred Mollin,Princess Lullaby: Soothing Instrumental Lullabies For Little Princesses,https://open.spotify.com/track/4BchPWoixASi7GfFompkIJ,,2002
7qsjr6qMXd35OwkIJD2Xqt,Pride and Joy,Stevie Ray Vaughan,The Essential Stevie Ray Vaughan And Double Trouble,https://open.spotify.com/track/7qsjr6qMXd35OwkIJD2Xqt,,2002-08-27
0CZCEd8zOAO5KYok8009vb,Guayando,Daddy Yankee,El Cangri.com,https://open.spotify.com/track/0CZCEd8zOAO5KYok8009vb,,2002-06-20
1esrPCrpjJhubSqRtNz5Yw,One More Robot / Sympathy 3000-21,The Flaming Lips,Yoshimi Battles the Pink Robots,https://open.spotify.com/track/1esrPCrpjJhubSqRtNz5Yw,,2002-05-13
3iuI6EUfAii8fX9RKaVhuC,X-Ecutioner Style (feat. Black Thought),Linkin Park,Reanimation,https://open.spotify.com/track/3iuI6EUfAii8fX9RKaVhuC,,2002
3rz9SmiljpbNuRrj02a33h,Bidi Bidi Bom Bom,Selena,Ones,https://open.spotify.com/track/3rz9SmiljpbNuRrj02a33h,,2002-01-01
3uZIfWx5ridUBQevmgHDUt,"Ev'rybody Wants to Be a Cat - From ""The Aristocats"" Soundtrack",Scatman Crothers,Disney's Greatest Vol. 3,https://open.spotify.com/track/3uZIfWx5ridUBQevmgHDUt,,2002-08-20
63B3TtwUzOoJoe3unMteVa,H! Vltg3 (Evidence Reanimation) [feat. Pharoahe Monch and DJ Babu],Linkin Park,Reanimation,https://open.spotify.com/track/63B3TtwUzOoJoe3unMteVa,,2002
5AFoX9H10J4L6er3LXkFhO,Special Death,Mirah,Advisory Committee,https://open.spotify.com/track/5AFoX9H10J4L6er3LXkFhO,,2002-03-19
5cpK8TYeanYi6SkXP3SfGa,Dreams Be Dreams,Jack Johnson,On And On,https://open.spotify.com/track/5cpK8TYeanYi6SkXP3SfGa,,2003-01-01
0798D5Kod1iRzqIVaRlpZJ,Cae la Noche,Luny Tunes,"Mas Flow, Vol. 1",https://open.spotify.com/track/0798D5Kod1iRzqIVaRlpZJ,,2003-08-26
3UAXVxOVqegxni5snW3Lht,Step In the Name of Love,R. Kelly,Chocolate Factory,https://open.spotify.com/track/3UAXVxOVqegxni5snW3Lht,,2003
5SKkOuJxufkWfkTFnwQvWO,What's It Like,Jagged Edge,Hard,https://open.spotify.com/track/5SKkOuJxufkWfkTFnwQvWO,,2003-10-07
1HCPjfa02m5JwcO37LHfYb,I Want You,Thalia,Thalia,https://open.spotify.com/track/1HCPjfa02m5JwcO37LHfYb,,2003-01-01
3WtsQAngIkmcNeqVeK3fXQ,In My Time of Need,Opeth,Damnation,https://open.spotify.com/track/3WtsQAngIkmcNeqVeK3fXQ,,2003-04-22
5m7ohNYrOMl4UGBUxmVeN8,Fire on the Mountain - 2003 Remaster,Grateful Dead,The Very Best of the Grateful Dead,https://open.spotify.com/track/5m7ohNYrOMl4UGBUxmVeN8,,2003-09-16
0QiHMdOI4BZ4D9Lc6kczNl,Skull And Crossbones,Klaus Badelt,Pirates of the Caribbean: The Curse of the Black Pearl (Original Motion Picture Soundtrack),https://open.spotify.com/track/0QiHMdOI4BZ4D9Lc6kczNl,,2003-07-22
1N7RYua9aAmm5hEUERm8l7,Power Trip,Chimaira,The Impossibility of Reason [Special Edition],https://open.spotify.com/track/1N7RYua9aAmm5hEUERm8l7,,2003-05-05
6Cc4Nc2WcDsGSx19LxOivK,Mood Rings,Relient K,Two Lefts Don't Make a Right...but Three Do (Gold Edition),https://open.spotify.com/track/6Cc4Nc2WcDsGSx19LxOivK,,2003-03-11
00C0QqlR0vBK05aE1KSRNB,Spanish Girl,Zona Rika,Pa' Gozar - Zona Rika,https://open.spotify.com/track/00C0QqlR0vBK05aE1KSRNB,,2003-01-10
498OvPha8GiLFyhU5qaBxW,Obsesión,Roberto Pulido,30 Exitos Insuperables,https://open.spotify.com/track/498OvPha8GiLFyhU5qaBxW,,2003-01-01
0mlAENRIsoWbxbIQnZP7m5,Forsaken,Skillet,Collide,https://open.spotify.com/track/0mlAENRIsoWbxbIQnZP7m5,,2003-11-18
2UZXQrEi0A8ySbDuyeuMt3,Melancholia II,William Basinski,Melancholia,https://open.spotify.com/track/2UZXQrEi0A8ySbDuyeuMt3,,2003-01-17
7nSP35TXXGW3fYlICWR8cx,Tomorrow Morning,Jack Johnson,On And On,https://open.spotify.com/track/7nSP35TXXGW3fYlICWR8cx,,2003-01-01
3IaMJw9SJ1VxI1pjUQUtWB,Bailando Provocas,Luny Tunes,"Mas Flow, Vol. 1",https://open.spotify.com/track/3IaMJw9SJ1VxI1pjUQUtWB,,2003-08-26
3IxBuU9ETTZqpwrfiW0daJ,Dance of Death - 2015 Remaster,Iron Maiden,Dance of Death (2015 - Remaster),https://open.spotify.com/track/3IxBuU9ETTZqpwrfiW0daJ,,2003-09-03
6ilylHfblTVdDvJtaAiE8U,Echoes,The Rapture,Echoes,https://open.spotify.com/track/6ilylHfblTVdDvJtaAiE8U,,2003-01-01
1n1Xo5HPRKzxjeljRBnfZV,Mere Gurudev,Krishna Das,Door of Faith,https://open.spotify.com/track/1n1Xo5HPRKzxjeljRBnfZV,,2003-08-26
7AFH5sXGvpJxqDQ3lr6qu1,Industrial Revolution,Immortal Technique,Revolutionary Vol. 2,https://open.spotify.com/track/7AFH5sXGvpJxqDQ3lr6qu1,,2003-11-18
7vFpaAMjGGFTP0BhYrtE9c,Tengo Miedo,Los Brios,30 Anos De Exitos,https://open.spotify.com/track/7vFpaAMjGGFTP0BhYrtE9c,,2003-11-04
0uyMTSRdADhB8FBHMe7Gxs,Time Of The Season,The Ben Taylor Band,Famous Among The Barns,https://open.spotify.com/track/0uyMTSRdADhB8FBHMe7Gxs,,2003
3nm9QuvmSfOqIqK89Dxfno,Smashed Into Pieces,Silverstein,When Broken Is Easily Fixed,https://open.spotify.com/track/3nm9QuvmSfOqIqK89Dxfno,,2003
0eJiuxxTdhyOBC3ewtoLUN,Against All Odds (Take a Look At Me Now) - Remastered,The Postal Service,Give Up (Deluxe 10th Anniversary Edition),https://open.spotify.com/track/0eJiuxxTdhyOBC3ewtoLUN,,2003-02-19
0xuRxvl2e9N4X0nRa3KUyM,Broken Vow,Josh Groban,Closer,https://open.spotify.com/track/0xuRxvl2e9N4X0nRa3KUyM,,2003-11-11
18aSjkfTxqlbDWmZFeEE3Y,Waylon's Guitar,"Hank Williams, Jr.",I'm One Of You,https://open.spotify.com/track/18aSjkfTxqlbDWmZFeEE3Y,,2003-11-18
4njRvyASBAdfpAtj81egfv,Gypsy Flame,Armik,The Best of Armik,https://open.spotify.com/track/4njRvyASBAdfpAtj81egfv,,2003-08-15
4YrqYew4zZm1H6h48n0LTj,Beginning of the End,Spineshank,Self-Destructive Pattern,https://open.spotify.com/track/4YrqYew4zZm1H6h48n0LTj,,2003-07-07
6uomW6zhtdTAuV1iurqZPN,Gunz For Sale - Non-LP Version,G-Unit,Stunt 101,https://open.spotify.com/track/6uomW6zhtdTAuV1iurqZPN,,2003-09-23
3bEUz1Y168KAWC7Vb7e0yz,Plastic Cup Politics,Less Than Jake,Anthem,https://open.spotify.com/track/3bEUz1Y168KAWC7Vb7e0yz,,2003-05-19
3dciOkDSHPrhvriovMdw8N,Running With The Night - Single Version,Lionel Richie,The Definitive Collection,https://open.spotify.com/track/3dciOkDSHPrhvriovMdw8N,,2003
23qnota5Iyg4f9LNdNIC1D,Televators,The Mars Volta,Deloused in the Comatorium,https://open.spotify.com/track/23qnota5Iyg4f9LNdNIC1D,,2003-01-01
2qRnTIbCkw5YZG9hk8VfP6,What If His People Prayed,Casting Crowns,Casting Crowns,https://open.spotify.com/track/2qRnTIbCkw5YZG9hk8VfP6,,2003-10-07
2faXZWArAmr7tpXTcLwyAM,I Can't Tell You Why - 2013 Remaster,Eagles,The Very Best of the Eagles (2013 Remaster),https://open.spotify.com/track/2faXZWArAmr7tpXTcLwyAM,,2003-10-21
46byx3nwRDZwZ0dxPZNs0G,Ángel - Once in Your Lifetime,Belinda,Belinda,https://open.spotify.com/track/46byx3nwRDZwZ0dxPZNs0G,,2003-08-05
75fvUWJMuOQod5mfLEBVU9,Use Your Fist And Not Your Mouth,Marilyn Manson,The Golden Age Of Grotesque,https://open.spotify.com/track/75fvUWJMuOQod5mfLEBVU9,,2003-01-01
0NeIz7cs9CxdgFdnB7IOKz,Death Of Seasons,AFI,Sing The Sorrow,https://open.spotify.com/track/0NeIz7cs9CxdgFdnB7IOKz,,2003
0dsViRiDTIuexAL42Nc1Kh,Irresponsables,Babasonicos,Infame,https://open.spotify.com/track/0dsViRiDTIuexAL42Nc1Kh,,2003-10-19
2mBpqtoVKLzgccfvqUVFpO,Bye bye,Vilma Palma e Vampiros,Lo Mejor de Vilma Palma,https://open.spotify.com/track/2mBpqtoVKLzgccfvqUVFpO,,2003-07-08
0sYalxPCX8OcwdYZcFzRgN,Intuition,Jewel,0304,https://open.spotify.com/track/0sYalxPCX8OcwdYZcFzRgN,,2003-06-03
6sPuuzPOih8vLC92qLpdJB,Mexican Wine,Fountains Of Wayne,Welcome Interstate Managers,https://open.spotify.com/track/6sPuuzPOih8vLC92qLpdJB,,2003-01-01
51ksVBD22pSko3CoTpoHR4,Make Out Song,The Rosebuds,Make Out,https://open.spotify.com/track/51ksVBD22pSko3CoTpoHR4,,2003-10-07
2YnvR7uhlWpPdYUn1eR25y,Broken Promises,Element Eighty,Element Eighty,https://open.spotify.com/track/2YnvR7uhlWpPdYUn1eR25y,,2003-09-08
3WI631zHHQ5PuSMkywWHGT,Sway (with Pérez Prado y Su Orquesta),Rosemary Clooney,"Entertaining Made Simple: Mojitos, Mariscos, and Mambo",https://open.spotify.com/track/3WI631zHHQ5PuSMkywWHGT,,2003-09-09
5sx6TqoOIrDJ61mGlX4Lar,Hall of Mirrors,The Distillers,Coral Fang (PA Version),https://open.spotify.com/track/5sx6TqoOIrDJ61mGlX4Lar,,2003-10-07
68JTZDIYLoUwW4ibQZrM1X,That's How You Like It (feat. JAY-Z),Beyoncé,Dangerously In Love,https://open.spotify.com/track/68JTZDIYLoUwW4ibQZrM1X,,2003-06-24
4xWIqUIlfrusaaygS9RQsR,Help Pour Out the Rain (Lacey's Song),Buddy Jewell,Buddy Jewell,https://open.spotify.com/track/4xWIqUIlfrusaaygS9RQsR,,2003-07-01
6brGEL5xDlBWnjyVW22typ,Shorty DooWop,Baby Bash,Tha Smokin' Nephew,https://open.spotify.com/track/6brGEL5xDlBWnjyVW22typ,,2003-01-01
0ArmWFT4UE7UvgX9gHrk9t,Cumbia Cienaguera,Aniceto Molina Y La Luz Roja De San Marcos,20 Anos de Exitos,https://open.spotify.com/track/0ArmWFT4UE7UvgX9gHrk9t,,2003-09-14
5ID6qIRs04r4fMajBDY7uK,Jesus Freak,DC Talk,8 Great Hits dc Talk,https://open.spotify.com/track/5ID6qIRs04r4fMajBDY7uK,,2003-01-01
1U5yl42o56X6M6I2MRLJBd,Fields of Athenry,Dropkick Murphys,Blackout,https://open.spotify.com/track/1U5yl42o56X6M6I2MRLJBd,,2003
3dETAJvNYts9HSzdZavm4t,Hey Driver,Lucky Boys Confusion,Commitment,https://open.spotify.com/track/3dETAJvNYts9HSzdZavm4t,,2003-10-21
1Rvm8wRyASUHqLavdz53Ri,Creatures (For a While),311,Evolver,https://open.spotify.com/track/1Rvm8wRyASUHqLavdz53Ri,,2003-07-22
5yRkGp7TYbqS0CCBTrS6wu,Loco Loquito,Grupo Sonador,Serie 20 Exitos,https://open.spotify.com/track/5yRkGp7TYbqS0CCBTrS6wu,,2003-05-20
7N2lr3CCJGLxBUkF4PSkch,"So Long, Astoria",The Ataris,"So Long, Astoria",https://open.spotify.com/track/7N2lr3CCJGLxBUkF4PSkch,,2003-03-04
0quPDPoMCsBj6Maqjox6Le,Three Evils (Embodied in Love and Shadow),Coheed and Cambria,In Keeping Secrets Of Silent Earth: 3,https://open.spotify.com/track/0quPDPoMCsBj6Maqjox6Le,,2003-03-30
0sRCmIxg5XlyPPrvxTlwEr,Crazy,Mushroomhead,XIII,https://open.spotify.com/track/0sRCmIxg5XlyPPrvxTlwEr,,2003-01-01
5Sgozi87WjzpSxQnzKO8J7,My Last Name,Dierks Bentley,Dierks Bentley,https://open.spotify.com/track/5Sgozi87WjzpSxQnzKO8J7,,2003-01-01
2qib0282oGZPZWyJHqJaVi,Trick Me - Club Mix,Kelis,Tasty,https://open.spotify.com/track/2qib0282oGZPZWyJHqJaVi,,2003-12-05
5dIKF6uVJ206hj0pO0gg0I,Funkytown,Lipps Inc.,Funkytown,https://open.spotify.com/track/5dIKF6uVJ206hj0pO0gg0I,,2003-01-01
1vLlzUAREiFMWgskzefFPr,Heartache Tonight - 2013 Remaster,Eagles,The Very Best of the Eagles (2013 Remaster),https://open.spotify.com/track/1vLlzUAREiFMWgskzefFPr,,2003-10-21
4AUMwz00G4hFZxY26MyoWV,Abayarde,Tego Calderón,El Abayarde,https://open.spotify.com/track/4AUMwz00G4hFZxY26MyoWV,,2003-07-01
1zxThQ8TWAQOOSn2isGPk0,以父之名,Jay Chou,葉惠美,https://open.spotify.com/track/1zxThQ8TWAQOOSn2isGPk0,,2003-07-31
4WimB4Ei0LU3MotHhL3kBL,"Ooh Wee (feat. Ghostface Killah, Nate Dogg, Trife & Saigon)",Mark Ronson,Here Comes The Fuzz,https://open.spotify.com/track/4WimB4Ei0LU3MotHhL3kBL,,2003-08-29
6hquFLJjoBbLhriXnswk11,Moriré Esperando,Grupo Laberinto,El Indio Enamorado,https://open.spotify.com/track/6hquFLJjoBbLhriXnswk11,,2003-06-30
7jE5hACenHaqB8nTBrB0uL,Cookie Jar,Jack Johnson,On And On,https://open.spotify.com/track/7jE5hACenHaqB8nTBrB0uL,,2003-01-01
2BKnQ6KRQmtxvCYYeEcApc,E Dagger,Lagwagon,Blaze,https://open.spotify.com/track/2BKnQ6KRQmtxvCYYeEcApc,,2003-04-08
2TDP6ok1O8yNtCAWltzyON,G-Unit,G-Unit,Beg For Mercy,https://open.spotify.com/track/2TDP6ok1O8yNtCAWltzyON,,2003-01-01
4j0E4Ir45e3EddzqcjL20b,Busco una Mujer,Luny Tunes,"Mas Flow, Vol. 1",https://open.spotify.com/track/4j0E4Ir45e3EddzqcjL20b,,2003-08-26
5fv9AxkRVzCwT5XkpYjWvL,Holy Roller Novocaine,Kings of Leon,Youth And Young Manhood,https://open.spotify.com/track/5fv9AxkRVzCwT5XkpYjWvL,,2003-08-19
1Ih6wTuQems9OkYTzcZdhM,"Say You, Say Me",Lionel Richie,The Definitive Collection,https://open.spotify.com/track/1Ih6wTuQems9OkYTzcZdhM,,2003
5rDLisLOgjDqLqEQNMAqmT,This Could Be Love,Alkaline Trio,Good Mourning,https://open.spotify.com/track/5rDLisLOgjDqLqEQNMAqmT,,2003-05-13
4VfixngmGHhClfpfSr6tw9,Serenity,Godsmack,Faceless,https://open.spotify.com/track/4VfixngmGHhClfpfSr6tw9,,2003-04-08
5wkeuyd8h0oEbfE1Zop8Bt,"No Way Out (Theme from Brother Bear) - From ""Brother Bear""/Soundtrack Version",Phil Collins,Brother Bear,https://open.spotify.com/track/5wkeuyd8h0oEbfE1Zop8Bt,,2003-01-01
7gmfBDa2aOrw7CZ3Ot6lI1,Se Les Pelo Baltazar,La Arrolladora Banda El Limón De Rene Camacho,Nuestra Historia,https://open.spotify.com/track/7gmfBDa2aOrw7CZ3Ot6lI1,,2003-10-06
7esLFdmyCQMjiLxpnHSF09,"As Long As You're Mine - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,Wicked,https://open.spotify.com/track/7esLFdmyCQMjiLxpnHSF09,,2003-01-01
